"SubscriptionId","SubscriptionName","ResourceGroup","ServerName","ResourceType","ResourceName","PoolName","DatabaseCount","ServiceTier","SkuName","Capacity","ComputeModel","DtuOrVCore","AvgUtilPercent","AvgOfDailyMaxUtilPercent","CostAmount","Currency","CostPeriod","RecommendedCapacity","RightSizingAction","EstimatedNewCost","PotentialSavings","TierChangeOpportunity","TierChangeSavings","ResourceId"
"35e870b7-def6-476b-9337-02a42ad9724a","AC-WEU-TheBarn-PR-001","az-rg-pr-b2bsites","az-sql-pr-b2bsites","ElasticPool","az-ep-pr-b2bsites","az-ep-pr-b2bsites","3","Standard","StandardPool","100",,"DTU",,,"1239,54","DKK","jan. 2026","100","NoMetrics","1239,54","0","","0","/subscriptions/35e870b7-def6-476b-9337-02a42ad9724a/resourceGroups/az-rg-pr-b2bsites/providers/Microsoft.Sql/servers/az-sql-pr-b2bsites/elasticPools/az-ep-pr-b2bsites"
"35e870b7-def6-476b-9337-02a42ad9724a","AC-WEU-TheBarn-PR-001","az-rg-pr-brands","az-sql-pr-brands","ElasticPool","az-ep-pr-brands","az-ep-pr-brands","10","Standard","StandardPool","100",,"DTU",,,"1239,54","DKK","jan. 2026","100","NoMetrics","1239,54","0","","0","/subscriptions/35e870b7-def6-476b-9337-02a42ad9724a/resourceGroups/az-rg-pr-brands/providers/Microsoft.Sql/servers/az-sql-pr-brands/elasticPools/az-ep-pr-brands"
"35e870b7-def6-476b-9337-02a42ad9724a","AC-WEU-TheBarn-PR-001","az-rg-pr-foodtech","az-sql-pr-foodtech","ElasticPool","az-ep-pr-foodtech","az-ep-pr-foodtech","3","Standard","StandardPool","800",,"DTU",,,"9916,34","DKK","jan. 2026","800","NoMetrics","9916,34","0","","0","/subscriptions/35e870b7-def6-476b-9337-02a42ad9724a/resourceGroups/az-rg-pr-foodtech/providers/Microsoft.Sql/servers/az-sql-pr-foodtech/elasticPools/az-ep-pr-foodtech"
"35e870b7-def6-476b-9337-02a42ad9724a","AC-WEU-TheBarn-PR-001","rg-pr-crosscharge","crosscharge","ElasticPool","eg-crosscharge","eg-crosscharge","1","Basic","BasicPool","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/35e870b7-def6-476b-9337-02a42ad9724a/resourceGroups/rg-pr-crosscharge/providers/Microsoft.Sql/servers/crosscharge/elasticPools/eg-crosscharge"
"35e870b7-def6-476b-9337-02a42ad9724a","AC-WEU-TheBarn-PR-001","az-rg-pr-brands","az-sql-pr-brands","Database","az-db-pr-cocio","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,93","DKK","jan. 2026","2","NoMetrics","852,93","0","","0","/subscriptions/35e870b7-def6-476b-9337-02a42ad9724a/resourceGroups/az-rg-pr-brands/providers/Microsoft.Sql/servers/az-sql-pr-brands/databases/az-db-pr-cocio"
"19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e","APH Sandbox","rg-aph-accs-ctrl-sbox","hive-metastore-aph","Database","hivemetastore","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e/resourceGroups/rg-aph-accs-ctrl-sbox/providers/Microsoft.Sql/servers/hive-metastore-aph/databases/hivemetastore"
"19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e","APH Sandbox","rg-aph-accs-ctrl-sbox","hive-metastore-aph","Database","metastore","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e/resourceGroups/rg-aph-accs-ctrl-sbox/providers/Microsoft.Sql/servers/hive-metastore-aph/databases/metastore"
"19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e","APH Sandbox","rg-poc-common-sbox","sql-poc-common-sbox","Database","sqldb-poc-common","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e/resourceGroups/rg-poc-common-sbox/providers/Microsoft.Sql/servers/sql-poc-common-sbox/databases/sqldb-poc-common"
"19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e","APH Sandbox","synapseworkspace-managedrg-700d1973-52f6-4519-890f-27c894e786c7","syn-poc-synapse-sbox","Database","syndw.poc.sbox.radni","","1","DataWarehouse","DataWarehouse","9000",,"vCore",,,"0","DKK","No data","9000","NoMetrics","0","0","","0","/subscriptions/19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e/resourceGroups/synapseworkspace-managedrg-700d1973-52f6-4519-890f-27c894e786c7/providers/Microsoft.Sql/servers/syn-poc-synapse-sbox/databases/syndw.poc.sbox.radni"
"19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e","APH Sandbox","synapseworkspace-managedrg-700d1973-52f6-4519-890f-27c894e786c7","syn-poc-synapse-sbox","Database","syndw.poc.sbox","","1","DataWarehouse","DataWarehouse","900",,"vCore",,,"0","DKK","No data","900","NoMetrics","0","0","","0","/subscriptions/19fe9148-d3bb-4f42-9d9c-fd2dfd0a6f8e/resourceGroups/synapseworkspace-managedrg-700d1973-52f6-4519-890f-27c894e786c7/providers/Microsoft.Sql/servers/syn-poc-synapse-sbox/databases/syndw.poc.sbox"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","RG-SQL","af-sql-p-db03","ElasticPool","AZ-ES-TS-OTD-01","AZ-ES-TS-OTD-01","2","Standard","StandardPool","200",,"DTU",,,"2479,09","DKK","jan. 2026","200","NoMetrics","2479,09","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/RG-SQL/providers/Microsoft.Sql/servers/af-sql-p-db03/elasticPools/AZ-ES-TS-OTD-01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-PSQ-01","az-ps-de-sql-001","ElasticPool","AZ-ES-DE-SQL-01","AZ-ES-DE-SQL-01","17","GeneralPurpose","GP_Gen5","2",,"vCore",,,"392,47","DKK","jan. 2026","2","NoMetrics","392,47","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-PSQ-01/providers/Microsoft.Sql/servers/az-ps-de-sql-001/elasticPools/AZ-ES-DE-SQL-01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PP-PSQ-01","az-ps-pp-sql-001","ElasticPool","AZ-ES-PP-SQL-01","AZ-ES-PP-SQL-01","41","GeneralPurpose","GP_Gen5","4",,"vCore",,,"746,47","DKK","jan. 2026","4","NoMetrics","746,47","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PP-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pp-sql-001/elasticPools/AZ-ES-PP-SQL-01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","ElasticPool","AZ-ES-PR-SQL-01","AZ-ES-PR-SQL-01","12","GeneralPurpose","GP_Gen5","6",,"vCore",,,"4129,33","DKK","jan. 2026","6","NoMetrics","4129,33","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/elasticPools/AZ-ES-PR-SQL-01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-PSQ-01","az-ps-pr-sql-002","ElasticPool","AZ-ES-PR-SQL-02","AZ-ES-PR-SQL-02","33","GeneralPurpose","GP_Gen5","12",,"vCore",,,"4110,44","DKK","jan. 2026","12","NoMetrics","4110,44","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pr-sql-002/elasticPools/AZ-ES-PR-SQL-02"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-DELIVERYINFO","deliveryinfo","Database","deliveryinfo","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"15,29","DKK","jan. 2026","1","NoMetrics","15,29","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-DELIVERYINFO/providers/Microsoft.Sql/servers/deliveryinfo/databases/deliveryinfo"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-DELIVERYINFO","deliveryinfo","Database","ADA","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1495,43","DKK","jan. 2026","1","NoMetrics","1495,43","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-DELIVERYINFO/providers/Microsoft.Sql/servers/deliveryinfo/databases/ADA"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-COSE-01","psdinnovationse","Database","innovationpsd","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"850,55","DKK","jan. 2026","2","NoMetrics","850,55","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-COSE-01/providers/Microsoft.Sql/servers/psdinnovationse/databases/innovationpsd"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-COSE-01","psdinnovationse","Database","CustomerOP_EZ","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"850,55","DKK","jan. 2026","2","NoMetrics","850,55","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-COSE-01/providers/Microsoft.Sql/servers/psdinnovationse/databases/CustomerOP_EZ"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-M365DSC","arlalotustracking","Database","smtptracking","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-M365DSC/providers/Microsoft.Sql/servers/arlalotustracking/databases/smtptracking"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-M365DSC","arlalotustracking","Database","lotustracking","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-M365DSC/providers/Microsoft.Sql/servers/arlalotustracking/databases/lotustracking"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","az-rg-de-arlapro-d2c","az-ps-de-arlapro-d2c-001","Database","az-sd-de-arlapro-d2c-100","","1","Standard","Standard","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/az-rg-de-arlapro-d2c/providers/Microsoft.Sql/servers/az-ps-de-arlapro-d2c-001/databases/az-sd-de-arlapro-d2c-100"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","az-rg-de-arlapro-d2c","az-ps-de-arlapro-d2c-001","Database","az-sd-de-arlapro-d2c-001","","1","Standard","Standard","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/az-rg-de-arlapro-d2c/providers/Microsoft.Sql/servers/az-ps-de-arlapro-d2c-001/databases/az-sd-de-arlapro-d2c-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","az-rg-de-arlapro-d2c","az-ps-de-arlapro-d2c-001","Database","az-sd-de-arlapro-d2c-002","","1","Standard","Standard","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/az-rg-de-arlapro-d2c/providers/Microsoft.Sql/servers/az-ps-de-arlapro-d2c-001/databases/az-sd-de-arlapro-d2c-002"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-CCP-01","az-ps-de-ccp-001","Database","AZ-SDW-DE-CCP-001","","1","DataWarehouse","DataWarehouse","1800",,"vCore",,,"812,56","DKK","jan. 2026","1800","NoMetrics","812,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-CCP-01/providers/Microsoft.Sql/servers/az-ps-de-ccp-001/databases/AZ-SDW-DE-CCP-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-SQL-01","az-ps-de-mod-001","Database","Enterprise_Repository","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-SQL-01/providers/Microsoft.Sql/servers/az-ps-de-mod-001/databases/Enterprise_Repository"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-PSQ-01","az-ps-de-sql-001","Database","AZ-SD-DE-OEE-001","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"31,44","DKK","jan. 2026","2","NoMetrics","31,44","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-PSQ-01/providers/Microsoft.Sql/servers/az-ps-de-sql-001/databases/AZ-SD-DE-OEE-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PP-CCP-01","az-ps-pp-ccp-001","Database","AZ-SD-PP-CCP-001","","1","Standard","Standard","100",,"DTU",,,"1010,35","DKK","jan. 2026","100","NoMetrics","1010,35","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PP-CCP-01/providers/Microsoft.Sql/servers/az-ps-pp-ccp-001/databases/AZ-SD-PP-CCP-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PP-PSQ-01","az-ps-pp-sql-001","Database","az-db-qa-tosca-01","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"853,72","DKK","jan. 2026","2","NoMetrics","853,72","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PP-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pp-sql-001/databases/az-db-qa-tosca-01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PP-PSQ-01","az-ps-pp-sql-001","Database","comm-mib","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"69,43","DKK","jan. 2026","2","NoMetrics","69,43","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PP-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pp-sql-001/databases/comm-mib"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PP-PSQ-01","az-ps-pp-sql-001","Database","az-sql-de-ade-metadata_2020-01-30T10-00Z","","1","Standard","Standard","800",,"DTU",,,"6627,55","DKK","jan. 2026","800","NoMetrics","6627,55","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PP-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pp-sql-001/databases/az-sql-de-ade-metadata_2020-01-30T10-00Z"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-ARLAPRO-D2C","az-ps-pr-arlapro-d2c-001","Database","az-sd-pr-arlapro-d2c-002","","1","Standard","Standard","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-ARLAPRO-D2C/providers/Microsoft.Sql/servers/az-ps-pr-arlapro-d2c-001/databases/az-sd-pr-arlapro-d2c-002"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-ARLAPRO-D2C","az-ps-pr-arlapro-d2c-001","Database","az-sd-pr-arlapro-d2c-001","","1","Standard","Standard","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-ARLAPRO-D2C/providers/Microsoft.Sql/servers/az-ps-pr-arlapro-d2c-001/databases/az-sd-pr-arlapro-d2c-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-CCP-01","az-ps-pr-ccp-001","Database","AZ-SDW-PR-CCP-001","","1","DataWarehouse","DataWarehouse","1800",,"vCore",,,"194,19","DKK","jan. 2026","1800","NoMetrics","194,19","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-CCP-01/providers/Microsoft.Sql/servers/az-ps-pr-ccp-001/databases/AZ-SDW-PR-CCP-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","Database","forecast_staging_calendar","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,89","DKK","jan. 2026","2","NoMetrics","852,89","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/databases/forecast_staging_calendar"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","Database","AZ-SD-PR-MIB-001","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1604,65","DKK","jan. 2026","1","NoMetrics","1604,65","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/databases/AZ-SD-PR-MIB-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","Database","AZ-SD-PR-APC-001","","1","GeneralPurpose","GP_S_Gen5","2",,"vCore",,,"13,68","DKK","jan. 2026","2","NoMetrics","13,68","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/databases/AZ-SD-PR-APC-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","Database","AZ-SD-PR-PDS-001","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"13,55","DKK","jan. 2026","1","NoMetrics","13,55","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/databases/AZ-SD-PR-PDS-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","Database","AZ-PS-PR-Genesys_prod","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"15,71","DKK","jan. 2026","1","NoMetrics","15,71","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/databases/AZ-PS-PR-Genesys_prod"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-AGPlus","az-ps-pr-sql-001","Database","AZ-PS-PR-Genesys_dev","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"13,56","DKK","jan. 2026","1","NoMetrics","13,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-AGPlus/providers/Microsoft.Sql/servers/az-ps-pr-sql-001/databases/AZ-PS-PR-Genesys_dev"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-PSQ-01","az-ps-pr-sql-002","Database","AZ-DB-PR-XM01","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"854,74","DKK","jan. 2026","2","NoMetrics","854,74","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pr-sql-002/databases/AZ-DB-PR-XM01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-PSQ-01","az-ps-pr-sql-002","Database","sqldb-pr-cadisprod-import","","1","Standard","Standard","100",,"DTU",,,"828,39","DKK","jan. 2026","100","NoMetrics","828,39","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pr-sql-002/databases/sqldb-pr-cadisprod-import"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-PSQ-01","az-ps-pr-sql-002","Database","az-db-pr-tosca-01","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"51,18","DKK","jan. 2026","2","NoMetrics","51,18","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-PSQ-01/providers/Microsoft.Sql/servers/az-ps-pr-sql-002/databases/az-db-pr-tosca-01"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-TS-CCP-01","az-ps-ts-ccp-001","Database","AZ-SDW-TS-CCP-001","","1","DataWarehouse","DataWarehouse","1800",,"vCore",,,"333,76","DKK","jan. 2026","1800","NoMetrics","333,76","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-TS-CCP-01/providers/Microsoft.Sql/servers/az-ps-ts-ccp-001/databases/AZ-SDW-TS-CCP-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-Analytics","az-sql-de-analytics","Database","az-sqd-de-oeesynctest","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-Analytics/providers/Microsoft.Sql/servers/az-sql-de-analytics/databases/az-sqd-de-oeesynctest"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-Analytics","az-sql-de-analytics","Database","az-sqd-de-veri95","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-Analytics/providers/Microsoft.Sql/servers/az-sql-de-analytics/databases/az-sqd-de-veri95"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-Analytics","az-sql-de-analytics","Database","az-sqd-de-oeesynctest_metadata","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-Analytics/providers/Microsoft.Sql/servers/az-sql-de-analytics/databases/az-sqd-de-oeesynctest_metadata"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-Analytics","az-sql-de-analytics","Database","AZ-SD-DE-EPM-001","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-Analytics/providers/Microsoft.Sql/servers/az-sql-de-analytics/databases/AZ-SD-DE-EPM-001"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-Analytics","az-sql-de-analytics","Database","az-sqd-de-mib-002","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-Analytics/providers/Microsoft.Sql/servers/az-sql-de-analytics/databases/az-sqd-de-mib-002"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-Analytics","az-sql-de-analytics","Database","az-sqd-de-oeepoc","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-Analytics/providers/Microsoft.Sql/servers/az-sql-de-analytics/databases/az-sqd-de-oeepoc"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-SupplyChainDataHub","az-sql-de-scd","Database","myga_stage","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-SupplyChainDataHub/providers/Microsoft.Sql/servers/az-sql-de-scd/databases/myga_stage"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-SupplyChainDataHub","az-sql-de-scd","Database","salary-forecast-sandbox","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"39,07","DKK","jan. 2026","1","NoMetrics","39,07","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-SupplyChainDataHub/providers/Microsoft.Sql/servers/az-sql-de-scd/databases/salary-forecast-sandbox"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-DE-SupplyChainDataHub","az-sql-de-scd","Database","az-sqldb-de-scd-meta","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-DE-SupplyChainDataHub/providers/Microsoft.Sql/servers/az-sql-de-scd/databases/az-sqldb-de-scd-meta"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-Analytics","az-sql-pr-analytics","Database","az-sqd-pr-mib-002","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-Analytics/providers/Microsoft.Sql/servers/az-sql-pr-analytics/databases/az-sqd-pr-mib-002"
